,theorem_id,throrem_titles,theorem_contents,theorem_refs,ref_ids,retrieved_3,retrieved_5,retrieved_10,retrieved_50,P@3,P@5,P@10,P@50,R@3,R@5,R@10,R@50,RR,self_retrieve
10616,15912,No Order Isomophism Between Distinct Initial Segments of Woset,"Let $E$ be a [[Definition:Well-Ordered Set|well-ordered set]].Let $S_\alpha, S_\beta$ be [[Definition:Initial Segment|initial segments]] of $E$ that are [[Definition:Order Isomorphism|order isomorphic]].Then $S_\alpha = S_\beta$.","['Definition:Well-Ordered Set', 'Definition:Initial Segment', 'Definition:Order Isomorphism']","[19938, 22294, 19915]","[32915, 32914, 25339]","[32915, 32914, 25339, 25338, 29528]","[32915, 32914, 25339, 25338, 29528, 29055, 30869, 30859, 29498, 30866]","[32915, 32914, 25339, 25338, 29528, 29055, 30869, 30859, 29498, 30866, 25115, 32916, 23347, 25118, 25121, 30871, 25124, 29393, 19915, 26541, 30860, 23422, 21805, 29516, 25590, 25112, 23885, 30861, 22616, 27440, 30874, 20133, 21161, 25598, 25563, 30870, 32406, 22294, 32405, 20270, 23878, 23671, 29288, 25597, 25923, 27545, 21459, 23367, 19938, 22347]",0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0,0.05263157894736842,False
10617,15913,Perpendicular is Shortest Straight Line from Point to Straight Line,Let $AB$ be a [[Definition:Straight Line|straight line]].Let $C$ be a [[Definition:Point|point]] which is not on $AB$.Let $D$ be a [[Definition:Point|point]] on $AB$ such that $CD$ is [[Definition:Perpendicular|perpendicular]] to $AB$.Then the [[Definition:Length of Line|length]] of $CD$ is less than the [[Definition:Length of Line|length]] of all other [[Definition:Line Segment|line segments]] that can be drawn from $C$ to $AB$.,"['Definition:Line/Straight Line', 'Definition:Point', 'Definition:Point', 'Definition:Right Angle/Perpendicular', 'Definition:Linear Measure/Length', 'Definition:Linear Measure/Length', 'Definition:Line/Segment']","[24156, 20151, 20151, 24250, 23865, 23865, 24163]","[20902, 29633, 24201]","[20902, 29633, 24201, 29629, 29909]","[20902, 29633, 24201, 29629, 29909, 27921, 24163, 21915, 24167, 25497]","[20902, 29633, 24201, 29629, 29909, 27921, 24163, 21915, 24167, 25497, 24166, 24052, 21800, 21799, 24250, 26820, 24151, 22049, 24156, 20154, 25334, 24157, 32057, 26387, 24162, 24249, 21957, 25791, 24115, 25270, 24509, 21896, 26563, 30943, 21810, 21103, 20573, 21898, 32552, 26103, 21801, 25901, 25272, 24199, 20371, 32069, 32411, 24262, 31982, 24209]",0.0,0.0,0.1,0.06,0.0,0.0,0.2,0.6,0.14285714285714285,False
10618,15914,Straight Lines which make Equal Angles with Perpendicular to Straight Line are Equal,"Let $AB$ be a [[Definition:Straight Line|straight line]].Let $C$ be a [[Definition:Point|point]] which is not on $AB$.Let $D$ be a [[Definition:Point|point]] on $AB$ such that $CD$ is [[Definition:Perpendicular|perpendicular]] to $AB$.Let $E, F$ be [[Definition:Point|points]] on $AB$ such that $\angle DCE = \angle DCF$.Then $CE = CF$.","['Definition:Line/Straight Line', 'Definition:Point', 'Definition:Point', 'Definition:Right Angle/Perpendicular', 'Definition:Point']","[24156, 20151, 20151, 24250, 20151]","[20902, 29633, 29629]","[20902, 29633, 29629, 20154, 24250]","[20902, 29633, 29629, 20154, 24250, 24052, 24249, 26820, 25497, 29909]","[20902, 29633, 29629, 20154, 24250, 24052, 24249, 26820, 25497, 29909, 30558, 32552, 21800, 24853, 21810, 30504, 30116, 21915, 21806, 25791, 23293, 21103, 24115, 24201, 21834, 31963, 26103, 24947, 20890, 25319, 31902, 32913, 24199, 20573, 20350, 20153, 26104, 23294, 26712, 25792, 25901, 21524, 26480, 24266, 24844, 24265, 23292, 24267, 30468, 21193]",0.0,0.2,0.1,0.02,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,False
10619,15915,Straight Line making Larger Angle with Perpendicular to Straight Line is Longer,"Let $AB$ be a [[Definition:Straight Line|straight line]].Let $C$ be a [[Definition:Point|point]] which is not on $AB$.Let $D$ be a [[Definition:Point|point]] on $AB$ such that $CD$ is [[Definition:Perpendicular|perpendicular]] to $AB$.Let $E, F$ be [[Definition:Point|points]] on $AB$ such that $\angle DCE > \angle DCF$.Then $CE > CF$.","['Definition:Line/Straight Line', 'Definition:Point', 'Definition:Point', 'Definition:Right Angle/Perpendicular', 'Definition:Point']","[24156, 20151, 20151, 24250, 20151]","[20902, 29633, 29629]","[20902, 29633, 29629, 20154, 24250]","[20902, 29633, 29629, 20154, 24250, 24052, 24249, 26820, 25497, 29909]","[20902, 29633, 29629, 20154, 24250, 24052, 24249, 26820, 25497, 29909, 30558, 32552, 21800, 24853, 21810, 30504, 30116, 21915, 21806, 25791, 23293, 21103, 24115, 24201, 21834, 31963, 26103, 24947, 20890, 25319, 31902, 32913, 24199, 20573, 20350, 20153, 26104, 23294, 26712, 25792, 25901, 21524, 26480, 24266, 24844, 24265, 23292, 24267, 30468, 21193]",0.0,0.2,0.1,0.02,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,False
10620,15916,Two Equal Straight Lines can be Constructed from Point to Straight Line,"Let $AB$ be a [[Definition:Straight Line|straight line]].Let $C$ be a [[Definition:Point|point]] which is not on $AB$.Then exactly $2$ [[Definition:Straight Line|straight lines]] $CD$ and $CE$ can be drawn such that $CD = CE$ and $D, E$ on $AB$.","['Definition:Line/Straight Line', 'Definition:Point', 'Definition:Line/Straight Line']","[24156, 20151, 24156]","[20154, 21915, 21800]","[20154, 21915, 21800, 24156, 29633]","[20154, 21915, 21800, 24156, 29633, 20902, 24166, 25497, 29629, 24157]","[20154, 21915, 21800, 24156, 29633, 20902, 24166, 25497, 29629, 24157, 20573, 25901, 24163, 24162, 26563, 24043, 32552, 21810, 32069, 21913, 21834, 31902, 32913, 22049, 32411, 24598, 24115, 21103, 20890, 29963, 32224, 26103, 20170, 24201, 26820, 24124, 26480, 26104, 25791, 21824, 26266, 24052, 21818, 32437, 21898, 26289, 24600, 29909, 21896, 21808]",0.0,0.2,0.1,0.02,0.0,0.5,0.5,0.5,0.25,False
10621,15917,Distance between Two Parallel Straight Lines is Everywhere the Same,"Let $AB$ and $CD$ be [[Definition:Parallel Lines|parallel]] [[Definition:Straight Line|straight lines]].Let [[Definition:Perpendicular|perpendiculars]] $EF$ and $GH$ be drawn from $AB$ to $CD$, where $E, G$ are on $AB$ and $F, H$ are on $CD$.Then $EF = GH$.That is, the [[Definition:Distance (Linear Measure)|distance]] between  $AB$ and $CD$ is the same everywhere along their length.","['Definition:Parallel (Geometry)/Lines', 'Definition:Line/Straight Line', 'Definition:Right Angle/Perpendicular', 'Definition:Linear Measure/Distance']","[24190, 24156, 24250, 25334]","[25497, 29633, 20902]","[25497, 29633, 20902, 21103, 20573]","[25497, 29633, 20902, 21103, 20573, 24250, 29629, 24190, 25334, 21824]","[25497, 29633, 20902, 21103, 20573, 24250, 29629, 24190, 25334, 21824, 32552, 24148, 26820, 21831, 29909, 20174, 24088, 31901, 25791, 24199, 22234, 25901, 25792, 30558, 20261, 31902, 31500, 30504, 21915, 24249, 24200, 26266, 32913, 23555, 26499, 32224, 24191, 20170, 23132, 20154, 26386, 21913, 21810, 26277, 24052, 26496, 27181, 29963, 22049, 24598]",0.0,0.0,0.3,0.06,0.0,0.0,0.75,0.75,0.16666666666666666,False
10622,15918,Diagonals of Rhombus Bisect Each Other at Right Angles,Let $ABCD$ be a [[Definition:Rhombus|rhombus]].The [[Definition:Diagonal of Parallelogram|diagonals]] $AC$ and $BD$ of $ABCD$ [[Definition:Bisection|bisect]] each other at [[Definition:Right Angle|right angles]].,"['Definition:Quadrilateral/Rhombus', 'Definition:Diameter of Parallelogram', 'Definition:Bisection', 'Definition:Right Angle']","[24065, 20896, 20259, 20153]","[24065, 20896, 29802]","[24065, 20896, 29802, 21089, 24063]","[24065, 20896, 29802, 21089, 24063, 27625, 21821, 21090, 20259, 30482]","[24065, 20896, 29802, 21089, 24063, 27625, 21821, 21090, 20259, 30482, 32571, 24062, 32587, 21810, 24066, 32913, 20575, 29801, 20416, 25207, 20153, 20900, 30259, 20156, 20574, 25209, 27390, 20157, 25319, 24064, 28173, 24051, 21916, 24130, 21931, 21825, 20895, 27388, 21812, 26820, 28382, 21811, 25208, 25214, 24061, 27956, 20155, 20160, 26309, 28036]",0.6666666666666666,0.4,0.3,0.08,0.5,0.5,0.75,1.0,1.0,False
10623,15919,Quadrilateral is Parallelogram iff One Pair of Opposite Sides is Equal and Parallel,Let $ABCD$ be a [[Definition:Quadrilateral|quadrilateral]].Then::$ABCD$ is a [[Definition:Parallelogram|parallelogram]]{{iff}}::$AB = CD$ and $AB \parallel CD$where $AB \parallel CD$ denotes that $AB$ is [[Definition:Parallel Lines|parallel]] to $CD$.,"['Definition:Quadrilateral', 'Definition:Quadrilateral/Parallelogram', 'Definition:Parallel (Geometry)/Lines']","[20257, 24064, 24190]","[31901, 24064, 20174]","[31901, 24064, 20174, 24190, 31500]","[31901, 24064, 20174, 24190, 31500, 24067, 24191, 24068, 29633, 21103]","[31901, 24064, 20174, 24190, 31500, 24067, 24191, 24068, 29633, 21103, 24062, 20896, 30607, 21918, 24063, 21089, 25308, 21824, 20902, 30724, 24250, 26386, 26820, 29629, 29508, 31902, 26382, 25497, 30530, 20926, 30262, 30558, 29801, 30581, 22234, 24066, 24088, 27778, 30504, 24196, 26560, 25901, 27181, 20573, 32552, 20257, 21923, 24061, 22754, 24065]",0.3333333333333333,0.4,0.2,0.06,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,False
10624,15920,Quadrilateral is Parallelogram iff Both Pairs of Opposite Sides are Equal or Parallel,Let $ABCD$ be a [[Definition:Quadrilateral|quadrilateral]].Then::$ABCD$ is a [[Definition:Parallelogram|parallelogram]]{{iff}}::either $AB = CD$ and $AD = BC$:or $AB \parallel CD$ and $AD \parallel BC$where $AB \parallel CD$ denotes that $AB$ is [[Definition:Parallel Lines|parallel]] to $CD$.,"['Definition:Quadrilateral', 'Definition:Quadrilateral/Parallelogram', 'Definition:Parallel (Geometry)/Lines']","[20257, 24064, 24190]","[31901, 20174, 24064]","[31901, 20174, 24064, 24190, 31500]","[31901, 20174, 24064, 24190, 31500, 24191, 24067, 24068, 30607, 21918]","[31901, 20174, 24064, 24190, 31500, 24191, 24067, 24068, 30607, 21918, 21824, 25308, 21103, 29633, 30724, 24062, 20896, 26820, 26386, 21089, 24063, 31902, 20902, 26382, 30262, 30530, 27181, 24250, 30581, 22234, 24088, 26499, 27778, 24196, 32552, 29629, 29508, 25497, 26560, 25901, 22754, 24066, 20926, 30558, 29801, 21923, 31457, 25503, 30504, 31498]",0.3333333333333333,0.4,0.2,0.04,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,False
10625,15921,Quadrilateral is Parallelogram iff Both Pairs of Opposite Angles are Equal,Let $ABCD$ be a [[Definition:Quadrilateral|quadrilateral]].Then::$ABCD$ is a [[Definition:Parallelogram|parallelogram]]{{iff}}::$\angle ABC = \angle ADC$ and $\angle BAD = \angle BCD$.,"['Definition:Quadrilateral', 'Definition:Quadrilateral/Parallelogram']","[20257, 24064]","[20416, 20153, 20156]","[20416, 20153, 20156, 20157, 25207]","[20416, 20153, 20156, 20157, 25207, 20160, 25319, 20575, 24061, 21812]","[20416, 20153, 20156, 20157, 25207, 20160, 25319, 20575, 24061, 21812, 25253, 20574, 21811, 20896, 24063, 20155, 24064, 21089, 21809, 32587, 23623, 24066, 24054, 20158, 20900, 24062, 25307, 25320, 25934, 24059, 30701, 24051, 29508, 24070, 21961, 24065, 25525, 25303, 30700, 30699, 21833, 20926, 29801, 24077, 29631, 25214, 21825, 21921, 28080, 22482]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.5,0.058823529411764705,False
10626,15922,Quadrilateral is Parallelogram iff Diagonals Bisect each other,Let $ABCD$ be a [[Definition:Quadrilateral|quadrilateral]].Then:: $ABCD$ is a [[Definition:Parallelogram|parallelogram]]{{iff}}::both::: $AD$ is a [[Definition:Bisection|bisector]] of $BC$:and::: $BC$ is a [[Definition:Bisection|bisector]] of $AD$.,"['Definition:Quadrilateral', 'Definition:Quadrilateral/Parallelogram', 'Definition:Bisection', 'Definition:Bisection']","[20257, 24064, 20259, 20259]","[24063, 20896, 24064]","[24063, 20896, 24064, 21089, 24062]","[24063, 20896, 24064, 21089, 24062, 29508, 29801, 20926, 24066, 20902]","[24063, 20896, 24064, 21089, 24062, 29508, 29801, 20926, 24066, 20902, 20257, 24067, 24061, 24065, 26819, 29509, 24068, 24059, 20074, 32177, 29510, 20416, 20259, 23789, 24070, 24069, 20895, 21931, 21826, 26499, 31585, 30503, 32376, 32587, 24058, 21821, 20687, 23658, 27181, 27445, 23659, 23822, 21932, 24128, 20435, 23987, 21825, 32552, 32546, 26820]",0.3333333333333333,0.2,0.1,0.06,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,False
10627,15923,Parallelograms are Congruent if Two Adjacent Sides and Included Angle are respectively Equal,Let $ABCD$ and $EFGH$ be [[Definition:Parallelogram|parallelograms]].Then $ABCD$ and $EFGH$ are [[Definition:Congruence (Geometry)|congruent]] if:: $2$ [[Definition:Adjacent Sides|adjacent sides]] of $ABCD$ are equal to $2$ corresponding [[Definition:Adjacent Sides|adjacent sides]] of $EFGH$: the [[Definition:Plane Angle|angle]] between those $2$ [[Definition:Adjacent Sides|adjacent sides]] on both $ABCD$ and $EFGH$ are equal.,"['Definition:Quadrilateral/Parallelogram', 'Definition:Congruence (Geometry)', 'Definition:Polygon/Adjacent/Sides', 'Definition:Polygon/Adjacent/Sides', 'Definition:Angle', 'Definition:Polygon/Adjacent/Sides']","[24064, 20419, 30942, 30942, 20152, 30942]","[20562, 24074, 20664]","[20562, 24074, 20664, 21963, 30259]","[20562, 24074, 20664, 21963, 30259, 23996, 30942, 24003, 23649, 24069]","[20562, 24074, 20664, 21963, 30259, 23996, 30942, 24003, 23649, 24069, 30941, 24053, 24084, 20896, 24093, 24064, 23997, 24005, 24098, 24076, 21810, 31694, 21822, 21089, 25195, 32355, 24077, 24092, 24066, 24062, 24072, 30939, 24090, 24063, 21958, 23995, 24061, 25306, 24004, 27319, 24058, 24065, 25812, 23994, 24257, 20419, 31535, 24251, 20153, 24263]",0.0,0.0,0.1,0.06,0.0,0.0,0.25,0.75,0.14285714285714285,False
10628,15924,Rectangles with Equal Bases and Equal Altitudes are Congruent,Let $ABCD$ and $EFGH$ be [[Definition:Rectangle|rectangles]].Then $ABCD$ and $EFGH$ are [[Definition:Congruence (Geometry)|congruent]] if:: the [[Definition:Base of Parallelogram|base]] of $ABCD$ equals the [[Definition:Base of Parallelogram|base]] of $EFGH$: the [[Definition:Altitude of Parallelogram|altitude]] of $ABCD$ equals the [[Definition:Altitude of Parallelogram|altitude]] of $EFGH$.,"['Definition:Quadrilateral/Rectangle', 'Definition:Congruence (Geometry)', 'Definition:Quadrilateral/Parallelogram/Base', 'Definition:Quadrilateral/Parallelogram/Base', 'Definition:Quadrilateral/Parallelogram/Altitude', 'Definition:Quadrilateral/Parallelogram/Altitude']","[24061, 20419, 24062, 24062, 24063, 24063]","[24063, 20896, 20913]","[24063, 20896, 20913, 24062, 29801]","[24063, 20896, 20913, 24062, 29801, 20893, 20255, 25328, 24097, 25310]","[24063, 20896, 20913, 24062, 29801, 20893, 20255, 25328, 24097, 25310, 27445, 24064, 28179, 24066, 21089, 30581, 20743, 25511, 28219, 21931, 24096, 32767, 30640, 30642, 21485, 20745, 24065, 26832, 27509, 21930, 27134, 20895, 27734, 25530, 24120, 21008, 24090, 25221, 21826, 27402, 24095, 25529, 27987, 25510, 25220, 21825, 30646, 24089, 31673, 20235]",0.3333333333333333,0.4,0.2,0.04,0.25,0.5,0.5,0.5,1.0,False
10629,15925,Parallel Lines which intercept Equal Segments on Transversals,Let $3$ or more [[Definition:Parallel Lines|parallel lines]] intersect equal [[Definition:Line Segment|line segments]] on one [[Definition:Transversal|transversal]].Then those same $3$ or more [[Definition:Parallel Lines|parallel lines]] intersect equal [[Definition:Line Segment|line segments]] on every [[Definition:Transversal|transversal]].,"['Definition:Parallel (Geometry)/Lines', 'Definition:Line/Segment', 'Definition:Transversal', 'Definition:Parallel (Geometry)/Lines', 'Definition:Line/Segment', 'Definition:Transversal']","[24190, 24163, 21384, 24190, 24163, 21384]","[20573, 21384, 21385]","[20573, 21384, 21385, 24190, 20174]","[20573, 21384, 21385, 24190, 20174, 31500, 31901, 25212, 21824, 25252]","[20573, 21384, 21385, 24190, 20174, 31500, 31901, 25212, 21824, 25252, 22184, 22185, 25213, 25214, 26386, 24191, 24201, 31902, 24167, 25901, 26382, 22234, 24163, 32224, 21918, 21896, 24151, 24088, 30607, 21957, 25270, 20152, 21834, 25272, 27778, 21837, 24598, 24162, 24067, 24166, 29697, 32193, 21897, 30724, 32411, 24157, 25308, 24068, 32552, 20588]",0.3333333333333333,0.4,0.2,0.06,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,False
10630,15926,Line Parallel to Base of Trapezoid which Bisects Leg also Bisects Other Leg,Let $ABCD$ be a [[Definition:Trapezoid|trapezoid]] whose [[Definition:Base of Trapezoid|bases]] are $AB$ and $CD$.Let $EF$ be a [[Definition:Straight Line|straight line]] [[Definition:Parallel Lines|parallel]] to $AB$ and $CD$ which [[Definition:Intersection (Geometry)|intersects]] its [[Definition:Leg of Trapezoid|legs]] $AD$ and $BC$.Let $EF$ [[Definition:Bisection|bisect]] $AD$.Then $EF$ also [[Definition:Bisection|bisects]] $BC$.,"['Definition:Quadrilateral/Trapezoid', 'Definition:Quadrilateral/Trapezoid/Base', 'Definition:Line/Straight Line', 'Definition:Parallel (Geometry)/Lines', 'Definition:Intersection (Geometry)', 'Definition:Quadrilateral/Trapezoid/Leg', 'Definition:Bisection', 'Definition:Bisection']","[24067, 29509, 24156, 24190, 21103, 29510, 20259, 20259]","[24104, 29509, 29510]","[24104, 29509, 29510, 24067, 25497]","[24104, 29509, 29510, 24067, 25497, 20573, 20902, 31902, 25901, 24190]","[24104, 29509, 29510, 24067, 25497, 20573, 20902, 31902, 25901, 24190, 20174, 21103, 31500, 21824, 32552, 31901, 24148, 29633, 21915, 22234, 24156, 29629, 24166, 26820, 21800, 20154, 20259, 24191, 26386, 24157, 26103, 24163, 26499, 32224, 21818, 21834, 21913, 26563, 26382, 27181, 24088, 26104, 21896, 24043, 24201, 32069, 26819, 24162, 21810, 24250]",0.6666666666666666,0.6,0.4,0.14,0.2857142857142857,0.42857142857142855,0.5714285714285714,1.0,0.5,False
10631,15927,Line Parallel to Side of Triangle which Bisects One Side also Bisects Other Side,"Let $ABC$ be a [[Definition:Triangle (Geometry)|triangle]].Let $DE$ be a [[Definition:Straight Line|straight line]] [[Definition:Parallel Lines|parallel]] to $BC$.Let $DE$ [[Definition:Bisection|bisect]] $AB$.Then $DE$ also [[Definition:Bisection|bisects]] $AC$.That is, $DE$ is a [[Definition:Midline of Triangle|midline]] of $\triangle ABC$.[[File:Midline of Triangle.png|400px]]","['Definition:Triangle (Geometry)', 'Definition:Line/Straight Line', 'Definition:Parallel (Geometry)/Lines', 'Definition:Bisection', 'Definition:Bisection', 'Definition:Midline of Triangle']","[20254, 24156, 24190, 20259, 20259, 29511]","[29511, 30535, 27278]","[29511, 30535, 27278, 27279, 30375]","[29511, 30535, 27278, 27279, 30375, 20912, 20435, 30376, 30557, 25653]","[29511, 30535, 27278, 27279, 30375, 20912, 20435, 30376, 30557, 25653, 27446, 30554, 27277, 30551, 30552, 30555, 24096, 31125, 20434, 27326, 20255, 31649, 24097, 20889, 24176, 30556, 20891, 20254, 24100, 30504, 20252, 20251, 24170, 24172, 20253, 24175, 30374, 21822, 24092, 24095, 24190, 24091, 24173, 25901, 24171, 31650, 20174, 24099, 20698, 31648]",0.3333333333333333,0.2,0.1,0.06,0.2,0.2,0.2,0.6,1.0,False
10632,15928,Midline Theorem,The [[Definition:Midline of Triangle|midline]] of a [[Definition:Triangle (Geometry)|triangle]] is [[Definition:Parallel Lines|parallel]] to the third [[Definition:Side of Polygon|side]] of that [[Definition:Triangle (Geometry)|triangle]] and half its [[Definition:Length of Line|length]].,"['Definition:Midline of Triangle', 'Definition:Triangle (Geometry)', 'Definition:Parallel (Geometry)/Lines', 'Definition:Polygon/Side', 'Definition:Triangle (Geometry)', 'Definition:Linear Measure/Length']","[29511, 20254, 24190, 24072, 20254, 23865]","[29511, 20912, 24097]","[29511, 20912, 24097, 27278, 31649]","[29511, 20912, 24097, 27278, 31649, 20889, 30375, 27326, 20254, 24093]","[29511, 20912, 24097, 27278, 31649, 20889, 30375, 27326, 20254, 24093, 24099, 24096, 30557, 24100, 24095, 20252, 25653, 30552, 24176, 30376, 24098, 27446, 20891, 27279, 30551, 20251, 30535, 20434, 24094, 30554, 24170, 31125, 20253, 24172, 24175, 24089, 21822, 20255, 27277, 24091, 24092, 20435, 32355, 30504, 24102, 24173, 24171, 20174, 24083, 30555]",0.3333333333333333,0.2,0.2,0.04,0.2,0.2,0.4,0.4,1.0,False
10633,15929,Midline and Median of Triangle Bisect Each Other,Let $\triangle ABC$ be a [[Definition:Triangle (Geometry)|triangle]].Let $DE$ be the [[Definition:Midline of Triangle|midline]] of $\triangle ABC$ which [[Definition:Bisection|bisects]] $AB$ and $AC$.Let $AF$ be the [[Definition:Median of Triangle|median]] of $ABC$ which [[Definition:Bisection|bisects]] $BC$.Then $AF$ and $DE$ [[Definition:Bisection|bisect]] each other.,"['Definition:Triangle (Geometry)', 'Definition:Midline of Triangle', 'Definition:Bisection', 'Definition:Median of Triangle', 'Definition:Bisection', 'Definition:Bisection']","[20254, 29511, 20259, 20435, 20259, 20259]","[29511, 20435, 27278]","[29511, 20435, 27278, 30375, 25653]","[29511, 20435, 27278, 30375, 25653, 20912, 30557, 27446, 30376, 27279]","[29511, 20435, 27278, 30375, 25653, 20912, 30557, 27446, 30376, 27279, 30551, 30554, 30552, 27277, 30555, 24096, 30556, 27326, 31649, 24176, 30504, 31125, 20255, 20434, 20889, 24170, 20891, 24097, 24172, 21822, 20251, 24092, 24175, 24100, 20253, 30374, 20254, 24091, 20252, 24095, 30535, 24173, 24171, 31650, 24102, 24090, 32355, 20698, 31648, 29371]",0.6666666666666666,0.4,0.2,0.06,0.5,0.5,0.5,0.75,1.0,False
